,name,wiki_bool,wiki_length
884,Dieter Jaksch,False,0
885,Lawrence Weinstein,False,0
886,Sergey Savrasov,False,0
887,Antony Michael Hillas,False,0
888,Di Xiao,True,9851
889,VAROTSOS COSTAS,False,0
890,Yu Hang Leung (Ian),False,0
891,Paul Selvin,False,0
892,Bharat Ratra,True,6082
893,John R. Klauder,True,4158
894,Xuejie Gao,False,0
895,Li Haibo,False,0
896,Vinod Kumar,True,5757
897,Santabrata Das,False,0
898,Carleton DeTar,False,0
899,Bert Hecht,False,0
900,Gerhard K. Mallot,False,0
901,Axel Hoffmann,True,1037
902,Walter Kob,False,0
903,S. James Remington,False,0
904,Richard KOUZES,False,0
905,Ajay Vikram Singh,False,0
906,Leon Cohen,True,13244
907,Nitin Samarth,True,4475
908,Eckart Marsch,True,14908
909,Simon Morris,True,392
910,Randall Feenstra,False,0
911,George Jackson,True,2656
912,Andrew White,True,1328
913,James G. Miller,False,0
914,Eric Bergshoeff,False,0
915,C.S. Fadley,False,0
916,Axel Timmermann,True,8507
917,Paolo G. Radaelli,True,194
918,VINOD KUMAR SUMAN,False,0
919,Dr. A K Singh,False,0
920,Cyrus R. Safinya,False,0
921,Olaf Scholten,False,0
922,Jon S Kapustinsky,False,0
923,Gang Xiao,False,0
924,Tianjun Zhou,False,0
925,Warren Siegel,True,5222
926,Sandor D Katz,False,0
927,Megan Donahue,True,3254
928,Henry M. van Driel ,False,0
929,Hoi-Kwong Lo,False,0
930,Siegfried Bauer,True,903
931,Gregory Salamo,False,0
932,Ian S. McLean,False,0
933,Shuang Zhang,False,0
934,Marc Caffee,False,0
935,Julien Clinton Sprott,False,0
936,Don Page,True,765
937,Chris H. Greene,False,0
938,Eckehard Schöll,True,7825
939,Santhosh Kumar S,False,0
940,Sukanta De,False,0
941,Andri M. Gretarsson,False,0
942,Qaisar Shafi,False,0
943,Ivan Petrov,True,802
944,Anatoly V Zayats,False,0
945,Jens Feder,True,2103
946,Dr. Muhammad Ajmal Khan,False,0
947,Ronald Boellaard,False,0
948,Philipp Podsiadlowski,False,0
949,John W Negele,False,0
950,Xiaodong Xu,False,0
951,Cristian Vignali,False,0
952,Vassilis Charmandaris,False,0
953,Reina H. Maruyama,False,0
954,John F. Marko,False,0
955,Peter D. Drummond,False,0
956,Daniel Bonn,False,0
957,John F. Clauser,False,0
958,Franz Pfeiffer,True,6801
959,Nigel Goldenfeld,True,2724
960,Wei-Kan Chu,True,2282
961,Werner Ebeling,True,5378
962,Chetan Nayak,False,0
963,Zaza Metreveli,False,0
964,David Kardelis,False,0
965,Daniel Kikoła,False,0
966,Seunghun Hong,False,0
967,Steven Cundiff,True,8805
968,Thomas Brabec,False,0
969,Vernesa Smolcic,False,0
970,Philippe Ghosez,False,0
971,Mike Lockwood,True,255
972,Dan McCammon,False,0
973,Alexander Y Grosberg,False,0
974,Kellogg Stelle,False,0
975,Zein-Eddine Meziani,False,0
976,Lars Bergstrom,True,278
977,Dieter Vollhardt,True,5611
978,Wei Cheng Wang,False,0
979,J M Yeomans,False,0
980,Louis Taillefer,False,0
981,Duncan Hanson,False,0
982,Wei Cui,False,0
983,James Kirchner,True,2622
984,Nidal M. Ershaidat,False,0
985,Chris Xu,True,2159
986,Ramni Gupta,False,0
987,Keivan G. Stassun,False,0
988,Matthew R. Shepherd,False,0
989,Jürgen R. Reichenbach,False,0
990,Björn Jonson,False,0
991,Mark Brodwin,False,0
992,Pawel Hawrylak,False,0
993,Slobodan Zumer,False,0
994,John F. Beacom,False,0
995,moty heiblum,False,0
996,Laurence Yaffe,False,0
997,Wolfgang Dür,False,0
998,Marinoni Christian,False,0
999,Mariafelicia De Laurentis,False,0
1000,Fernando Ponce,False,0
1001,Gerhard Gompper,False,0
1002,Pradeep Sarin,False,0
1003,Ian Grant,True,1642
1004,Pablo Jarillo-Herrero,False,0
1005,Dawn K. Erb,False,0
1006,Armin Hansel,False,0
1007,Patrick Briddon,False,0
1008,Ram Mehar Singh,False,0
1009,Terry Tritt,False,0
1010,James C. Gumbart,False,0
1011,Rickard Lundin,False,0
1012,Bernd Jähne,False,0
1013,Li Yanshuo,False,0
1014,Tze-Chien SUM (岑子健),False,0
1015,Csaba Csaki,True,272
1016,maxi san miguel,False,0
1017,Chris Dainty,True,216
1018,Mark Robbins,False,0
1019,Bao-An Li,False,0
1020,Geoffrey Lovelace,False,0
1021,Luigi Del Debbio,False,0
1022,massimo porrati,False,0
1023,Nicolae Barsan,False,0
1024,"glover, e.w.n",False,0
1025,Mark van Schilfgaarde,False,0
1026,Satyendra Narayan Singh,True,201
1027,Mauro Nisoli,False,0
1028,Matt Anderson,True,863
1029,Yanhua Shih,False,0
1030,brian mcnamara,False,0
1031,Guowang Xu,False,0
1032,Anna Tramontano,True,5773
1033,Rupak Mahapatra,False,0
1034,Leif Lönnblad,False,0
1035,Chii Dong Lin,False,0
1036,Richard D Ball,False,0
1037,Vincent Meunier,False,0
1038,Rohini M Godbole,False,0
1039,Koen Clays,False,0
1040,Jean-Jacques Greffet,False,0
1041,Costas Kounnas,False,0
1042,Jean Barrette,True,1856
1043,E.P Verlinde,False,0
1044,Marzieh Farhang,False,0
1045,Barry G. Ritchie,False,0
1046,Yiping Zhao,False,0
1047,Robert Behringer,True,3835
1048,Dr. M. Ranaul Islam,False,0
1049,Feng Zhou,False,0
1050,Yigal Meir,True,6918
1051,Giovanni Amelino-Camelia,True,2612
1052,Anthony Leonard,False,0
1053,Martin Dressel,False,0
1054,Donald Kouri,True,2667
1055,Saša Mićanović,False,0
1056,Dmitry Budker,False,0
1057,B K Fujikawa,False,0
1058,Thomas Schaefer,False,0
1059,Jun Cao (曹俊),False,0
1060,Roberto Casalbuoni,False,0
1061,Cheng Chin,True,201
1062,henry tye,False,0
1063,Stephanie Reich,False,0
1064,Kirill Bolotin,False,0
1065,Zi Kang TANG,False,0
1066,Paolo Gondolo,False,0
1067,Jianping Lu,False,0
1068,Shaun Lovejoy,False,0
1069,Daniel ben-Avraham,False,0
1070,A J Sievers,False,0
1071,Ralph D Lorenz,False,0
1072,Elisabetta Comini,False,0
1073,Vladimir Buzek,False,0
1074,Brahim Lounis,False,0
1075,Roberto Merlin,True,4013
1076,Eugene Terentjev,True,3231
1077,Joel E. MOORE,False,0
1078,Andre Longtin,False,0
1079,H.K. Moffatt,False,0
1080,Pratik Majumdar,False,0
1081,Ahmed Ali,True,2132
1082,Yongli Gao,False,0
1083,Glenn Horton-Smith,False,0
1084,Zhigang Jiang,False,0
1085,Gregory Gabadadze,True,1766
1086,Ofek Birnholtz,False,0
1087,Jian-Sheng Wang,False,0
1088,Eric Gawiser,False,0
1089,Marek Artur Abramowicz,False,0
1090,Marvin Marshak,False,0
1091,Elliott Brown,True,221
1092,Jan van Ruitenbeek,False,0
1093,Paolo Zanardi,False,0
1094,Mark Alford,False,0
1095,Alexei Gruverman,False,0
1096,Pramod Patil,False,0
1097,Charles Gammie,False,0
1098,Mahito Kohmoto,False,0
1099,Luca Amendola,False,0
1100,Richard A Jones,False,0
1101,Vasiliki Pavlidou,False,0
1102,Alexander Shluger,False,0
1103,Johannes V.D. Wirjawan,False,0
1104,Christoph Simon,True,2947
1105,Nikita Nekrasov,True,4847
1106,Antonello Polosa,False,0
1107,Germà Garcia-Belmonte,False,0
1108,paul brumer,False,0
1109,Juan Garcia-Bellido,False,0
1110,Rajarshi Roy,False,0
1111,Tomasz Fiutowski,False,0
1112,James E. Lawler,False,0
1113,Zhiyong Zhang,False,0
1114,Philip G. Collins,False,0
1115,S. T. Megeath,False,0
1116,Vladimir Dyakonov,False,0
1117,Shabat AB,False,0
1118,Sergienko AV,False,0
1119,Gil Holder,False,0
1120,Yung Woo Park,True,257
1121,Martin Rocek,True,406
1122,Nanfang Yu,False,0
1123,Eric Toberer,False,0
1124,Mervyn Miles,False,0
1125,Ilpo Vattulainen,False,0
1126,Erwin Frey,True,3731
1127,Ralph Gebauer,False,0
1128,Wolfgang Lorenzon,False,0
1129,Yuko OKAMOTO (岡本祐幸),False,0
1130,Katherine Freese,True,9033
1131,mark donelan,False,0
1132,Avnindra K Singh,False,0
1133,Daniel McIntosh,False,0
1134,Kenneth Schafer,False,0
1135,T. Timusk,False,0
1136,David Andelman,True,769
1137,Michael Ritzwoller,False,0
1138,Bela Fejer,False,0
1139,Balantekin,False,0
1140,Ted Jacobson,True,4049
1141,Rute A S Ferreira,False,0
1142,Yulin Chen (陈宇林）,False,0
1143,Liu Chen,True,2898
1144,Michael Schick,True,3112
1145,Abhirup Ghosh,False,0
1146,Dr. Rashid Jalil,False,0
1147,David I. Schuster,False,0
1148,J. Anthony Tyson,True,3276
1149,Young-June Kim,False,0
1150,Ahmed  Al-Jamel,False,0
1151,Zoltan Kunszt,False,0
1152,Raymond Pierrehumbert,True,6007
1153,Prof. Kamal Singh,False,0
1154,Peter Wurz,False,0
1155,Collin Broholm,False,0
1156,Vitor Cardoso,False,0
1157,Antonio Gomes Souza Filho,False,0
1158,Elias Kiritsis,False,0
1159,Hongming Weng,False,0
1160,Bruce Harmon,False,0
1161,Jason Steffen,False,0
1162,Jos Spaan,False,0
1163,Andrea J.  Liu,False,0
1164,Richard Bowtell,False,0
1165,Mark W Matsen,False,0
1166,Riccardo Ferrando,False,0
1167,gaya prasad ,False,0
1168,G R Stewart,False,0
1169,Ji-Seon Kim,True,5942
1170,Stefano Giorgini,False,0
1171,Arthur Kosowsky,False,0
1172,Alex Gurevich,True,228
1173,Han-Xin Yang,False,0
1174,Francesco Sannino,True,3591
1175,Anatoly Zvezdin,False,0
1176,Gandini Wheeler-Kingshott,False,0
1177,Jimmy Xu,False,0
1178,shibata masaru,False,0
1179,Kevin E. Schmidt,False,0
1180,Marek Karliner,False,0
1181,Manoj Kaplinghat,False,0
1182,David M. Smith,True,3861
1183,Paolo Coppi,False,0
1184,Richard Holmes,True,1358
1185,Zhang wenbin,False,0
1186,Antonio J. Cuesta,False,0
1187,Mark Joseph Devlin,False,0
1188,Friedrich W. Hehl,False,0
1189,Franco Cacialli,True,1628
1190,Stephan Narison,True,7519
1191,Ching-Hwa Kiang,False,0
1192,Christian Pfleiderer,False,0
1193,W. Krolikowski,False,0
1194,Samvel Ter-Antonyan,False,0
1195,Gregory W. Hammett,False,0
1196,Hartmut Zabel,False,0
1197,Carsten Rockstuhl,False,0
1198,Giuseppina Anzivino,False,0
1199,Hubert Saleur,False,0
1200,D B Melrose,False,0
1201,Hao Zhang,True,186
1202,Lindley Winslow,False,0
1203,David London,True,202
1204,Sougato Bose,False,0
1205,Jose A. SOBRINO,False,0
1206,Charles Gale,False,0
1207,Suneel Singh,False,0
1208,David Nitz,False,0
1209,Guido Fratesi,False,0
1210,Rajendra Singh,True,17728
1211,Yele Sun,False,0
1212,Dong Qian(钱冬),False,0
1213,Herman Verlinde,True,1625
1214,James D. Klett,False,0
1215,Martin Zwierlein,True,952
1216,J Kapusta,False,0
1217,Guowen Meng,False,0
1218,Paul Frampton,True,11863
1219,Kwong Lau,False,0
1220,Yuri Mishin,False,0
1221,Patrick Morrissey,True,688
1222,Christopher A. Fuchs,False,0
1223,Christine Davies,True,9473
1224,Lis Wollesen de Jonge,False,0
1225,David Gordon Stroud,False,0
1226,Stefano Longhi,False,0
1227,J. S. SINGH,False,0
1228,Dragan Huterer,False,0
1229,Thomas A. Klar,False,0
1230,Walter Lambrecht,False,0
1231,zheltikov,False,0
1232,David A. Williams,True,2481
1233,Ben Allanach,False,0
1234,Mastrogiovanni Simone,False,0
1235,Peter Müller-Buschbaum,False,0
1236,Andrea Merloni,False,0
1237,Jess H. Brewer,False,0
1238,Nikolay Prokofiev,False,0
1239,andrea miglio,False,0
1240,Vivek Singh,True,831
1241,Andrea Damascelli,False,0
1242,Darko Veberic,False,0
1243,Jiangping Hu,False,0
1244,Johan Bijnens,False,0
1245,David Keith,True,20714
1246,Charles Thorn,True,3419
1247,Oleksii Ivanytskyi,False,0
1248,Ali Hani Chamseddine,False,0
1249,Changsong Zhou,False,0
1250,Thad G. Walker,False,0
1251,Stephanie Tristram-Nagle,False,0
1252,Sergej Flach,True,19738
1253,Thomas Pichler,False,0
1254,G.Ali Mansoori (www.uic.edu/~mansoori/),False,0
1255,Susan Coppersmith,False,0
1256,Paul Rochon,False,0
1257,Jack Scudder,False,0
1258,Omid Akhavan,False,0
1259,Hulikal Krishnamurthy,False,0
1260,John P. Finley,True,173
1261,Ezra Newman,False,0
1262,Bernhard Ketzer,False,0
1263,Enzo Marinari,False,0
1264,"Professor Jeremy M. Hutson, FRS",False,0
1265,Chao-xing Liu,False,0
1266,Halina Rubinsztein-Dunlop,True,15254
1267,"A. P. Mills, Jr.",False,0
1268,Albert Diaz-Guilera,False,0
1269,Alexandre Tkatchenko,False,0
1270,David Collins,True,1828
1271,Stefan Schönert,False,0
1272,Keun Soo Kim,False,0
1273,Taylor L. Hughes,False,0
1274,Ramaprabhu S,False,0
1275,Tierui Zhang,False,0
1276,Andrew Zangwill,False,0
1277,Yu-Feng Li,False,0
1278,Piers Coleman,True,4284
1279,Daniel Gauthier,True,4487
1280,Michael J. I. Brown,False,0
1281,Lincoln D Carr,False,0
1282,H. A. Weaver,False,0
1283,Holger J. Pletsch,False,0
1284,Jorge Rocca,False,0
1285,Jan Schmidt,True,1874
1286,Ryan Rohm,True,3042
1287,Ruslan Prozorov,False,0
1288,Robert Vincent,True,623
1289,Marco Maggiora,False,0
1290,Tien Tzou Tsong,False,0
1291,Wanda Andreoni,False,0
1292,Attila Szolnoki,False,0
1293,Richard Superfine,False,0
1294,Jason Petta,False,0
1295,JunHo Kim,False,0
1296,Antonio Capone,False,0
1297,Lutz Schweikhard,False,0
1298,Vittorio Loreto,False,0
1299,Neal Weiner,False,0
1300,James Rosenzweig,False,0
1301,Vincenzo Fiorentini,False,0
1302,David Goldhaber-Gordon,False,0
1303,David DeMille,True,4130
1304,Anders Brahme,False,0
1305,Jiajie Ling,False,0
1306,Edgar Knobloch,True,3576
1307,juergen christen,False,0
1308,Ni Ni (倪霓),False,0
1309,Shutao Wang,False,0
1310,Matt A Bernstein,False,0
1311,Richard Palmer,True,871
1312,Michael G. Raymer,False,0
1313,Wilson Ho,False,0
1314,Richard Scalettar,False,0
1315,Kazuo A. tanaka,False,0
1316,Steffen Schumann,False,0
1317,G. Vignale,False,0
1318,Martin Meedom Nielsen,False,0
1319,Ryotaro Arita,False,0
1320,Robert J. Marks II,True,28001
1321,Guido Burkard,False,0
1322,Vasily Ramensky,False,0
1323,SK Singh,False,0
1324,Christoph Becher,False,0
1325,José Rivas,True,539
1326,Dr. A. A. Mamun,False,0
1327,Pavel Krapivsky,False,0
1328,Herbert Neuberger,False,0
1329,Bei-Lok Hu,False,0
1330,Norbert Lutkenhaus,False,0
1331,Said F. Mughabghab,False,0
1332,Andrew Steane,True,2552
1333,Orfeu Bertolami,True,2756
1334,Michael A. DuVernois,False,0
1335,Ludovic Berthier,False,0
1336,Patrick Newell,True,8002
1337,Norman Zabusky,True,6491
1338,Dan R Baker,False,0
1339,Tal Alexander,False,0
1340,Lowell S Brown,False,0
1341,Qimiao Si,False,0
1342,Ton G van Leeuwen,False,0
1343,Thomas Karl,False,0
1344,Duncan Steel,True,11607
1345,Peter J.  Hirschfeld,False,0
1346,Andrea Cavalleri,False,0
1347,Stefan Andersson-Engels,False,0
1348,suresh patel,False,0
1349,Michael Miller,True,2691
1350,Senentxu Lanceros-Mendez,False,0
1351,Rana Biswas,False,0
1352,Michael Holst,False,0
1353,Michael Mehl,False,0
1354,Su-Yang Xu,False,0
1355,Steven Edward BOGGS,False,0
1356,Hans Jørgen Aagaard Jensen,False,0
1357,Shining Zhu (S.N. Zhu),False,0
1358,Anand Sengupta,False,0
1359,Yaron Oz,True,3303
1360,Sam Hess,False,0
1361,Bill Dorland,False,0
1362,Dragomir Neshev,False,0
1363,Thomas G. Mason,False,0
1364,Lucio Claudio Andreani,False,0
1365,Hans Peter Lang,False,0
1366,Marcus Aldén,False,0
1367,Seongil Im,False,0
1368,Yosi Yeshurun,False,0
1369,Philip Stier,False,0
1370,Eleftherios Goulielmakis,True,5333
1371,Dr. A A Mamun,False,0
1372,Dandan Wang,False,0
1373,Enno van der Velde,False,0
1374,Ehsan Samei,False,0
1375,Marcos Rigol,False,0
1376,Andrey Y Shevel,False,0
1377,Hai-Ping Cheng,False,0
1378,Boris Svistunov,True,7158
1379,Gunnar Bali,False,0
1380,Ashot Chilingarian,True,9395
1381,Stephen A. Fulling,False,0
1382,Per Kraus,False,0
1383,HTC Stoof,False,0
1384,Marco Buongiorno Nardelli,False,0
1385,A. Toncelli,False,0
1386,Hugon Karwowski,False,0
1387,Catherine Stampfl,False,0
1388,Wenjie Shen,False,0
1389,Duilia F. Demello,False,0
1390,Ruben Perez,True,250
1391,Stephen Thorsett,True,6361
1392,Chorng Haur Sow,False,0
1393,Jiang Li,False,0
1394,Henrik Jeldtoft Jensen,False,0
1395,Sebastien lecommandoux,False,0
1396,Fausto Rossi,True,651
1397,Zygmunt Gryczynski,False,0
1398,David Cobden,False,0
1399,G Strijkers,False,0
1400,Kimball Milton,False,0
1401,Nikolai Piskunov,False,0
1402,Mark Jarrell,False,0
1403,Augusto Sagnotti,True,10621
1404,Alessandro Vicini,False,0
1405,James Gole,False,0
1406,Roberto Paolo Luigi Caporali,False,0
1407,Ari Laor,False,0
1408,Dario Alfe,False,0
1409,Kristian Sommer Thygesen,False,0
1410,C* M* Zicovich*,False,0
1411,Mats Andre,False,0
1412,Giulio Biroli,False,0
1413,Renato Renner,False,0
1414,Michael A Reshchikov,False,0
1415,Guy Deutscher,True,611
1416,Jari Turunen,False,0
1417,Cristiano Ciuti,False,0
1418,Moshe Deutsch,False,0
1419,Maria D. Baro,False,0
1420,Haiyan Gao,False,0
1421,Priyamvada Natarajan,True,7642
1422,Na Liu,True,1690
1423,Dovi Poznanski,False,0
1424,Alan Murray,True,519
1425,Kurt Busch,True,171604
1426,Wenbo Wang,True,191
1427,David Broido,False,0
1428,Christoph Adami,True,224
1429,Huey W. Huang,False,0
1430,Franz J. Giessibl,True,209
1431,Antony Lomax,False,0
1432,Lev Vaidman,True,7114
1433,Angelos Vourlidas,False,0
1434,David Campbell,True,3594
1435,Anil Kumar,True,30067
1436,Peter Hoeflich,False,0
1437,Vladan Vuletic,False,0
1438,Alexander V Panfilov,False,0
1439,Liang Jiang,False,0
1440,Martin van Exter,False,0
1441,Jonathan Sievers,False,0
1442,Kenneth Libbrecht,True,226
1443,Andrei Kirilyuk,False,0
1444,Dr.R. Rama Kumar,False,0
1445,Matthias Weidemüller,False,0
1446,Dumitru Mihalache,False,0
1447,Allen Boozer,True,1792
1448,Kenneth Intriligator,False,0
1449,Umar Mohideen,False,0
1450,Peter Arnold,True,934
1451,Franco Dalfovo,False,0
1452,Sam Lofland,False,0
1453,Polycarpos Pissis,False,0
1454,Jodi Cooley,False,0
1455,Eli Barkai,True,1785
1456,Ulf Kleineberg,False,0
1457,Madhu Menon,False,0
1458,Tönu Pullerits,False,0
1459,Xiuwan Li,False,0
1460,Eric R. Weeks,False,0
1461,J. E. Rowe,False,0
1462,Xavier Golay,False,0
1463,John M. Doyle,False,0
1464,Joachim Krug,False,0
1465,Philip Hofmann,True,213
1466,Poul Olesen,False,0
1467,Elizabeth Simmons,False,0
1468,Krzysztof Golec-Biernat,False,0
1469,Greco Mario,False,0
1470,Tadashi Takayanagi,False,0
1471,Vijayakumar K. P,False,0
1472,Robert van Leeuwen,False,0
1473,Marian Paluch,False,0
1474,Michael J. Hudson,False,0
1475,Chris ODea,True,237
1476,Anthony G Williams,False,0
1477,Ilya Belopolski,False,0
1478,Syed B. (Burhanullah) Qadri,False,0
1479,Jeppe C. Dyre,False,0
1480,Lado Samushia,False,0
1481,Ana Maria Mourao,False,0
1482,Michael Gershenson,False,0
1483,John F. Donegan,False,0
1484,Aldo Deandrea,False,0
1485,Peter Grutter,True,254
1486,Pavel Exner,True,3381
1487,Noam Soker,True,9232
1488,David Eichler,False,0
1489,Hong Liu,True,197
1490,Derek Leinweber,False,0
1491,Eva   Y Andrei,False,0
1492,Jaime E. Villate,False,0
1493,Konstantin Sokolov,True,1942
1494,Sham Malik,False,0
1495,Svante Svensson,False,0
1496,H Hora,False,0
1497,Dick Sterenborg,False,0
1498,Steven Gross,False,0
1499,Bae Ho Park,False,0
1500,Yanting Wang,False,0
1501,Thomas Pertsch,False,0
1502,Dr. M. Venkatesan,False,0
1503,Jason Pinkney,False,0
1504,Rocco Schiavilla,False,0
1505,Christos Likos,False,0
1506,justin wark,False,0
1507,Michael Patten Carpenter,False,0
1508,Valery Nakariakov,False,0
1509,G Reiss,False,0
1510,Nicolao Fornengo,True,3816
1511,David Jou,False,0
1512,Joost Frenken,False,0
1513,Bernd A Berg,False,0
1514,Luis Oliveira e Silva,False,0
1515,Yaroslav Tserkovnyak,False,0
1516,Wolfgang Langbein,False,0
1517,Jean Pierre Boon,False,0
1518,Randy Ellingson,False,0
1519,Lie-Wen Chen,False,0
1520,Professor R N P Choudhary,False,0
1521,Giovanni Onida,False,0
1522,Heikki Junninen,False,0
1523,Gerhard H. Fecher,False,0
1524,S  M Hayden,False,0
1525,Michael C. Zarnstorff,False,0
1526,Emilio Mendez,False,0
1527,Peter H. Poole,False,0
1528,Geert Brocks,False,0
1529,Yu Chen,True,191
1530,Andrzej L. Sobolewski,False,0
1531,Jonathan Menard,False,0
1532,Antonio Badolato,False,0
1533,Richard Canfield,True,228
1534,Yuri Kovchegov,True,2821
1535,Andrew D. Jackson,False,0
1536,Stephen Arnold,True,220
1537,"Dr. R. Arun Kumar, M.Sc., Ph.D.",False,0
1538,Andreas Karch,False,0
1539,Ryan Nichol,False,0
1540,Gary Shiu,False,0
1541,Nikolaos Kidonakis,False,0
1542,Manfred Helm,False,0
1543,Tamara Maree Davis,False,0
1544,Eric B. Sirota,False,0
1545,Arthur Hebecker,False,0
1546,Philip Amuyunzu Mang'are,False,0
1547,Christoph Dellago,False,0
1548,Miguel Alexandre Lopes Marques,False,0
1549,Nimrod Moiseyev,False,0
1550,Kristjan Haule,False,0
1551,William A Lanford,False,0
1552,Imre Derenyi,False,0
1553,M. Sami,False,0
1554,G. W. Collins,False,0
1555,Ken Ritchie,True,2714
1556,Rajiv R. P. Singh,False,0
1557,Alex MacKay,False,0
1558,M. Thewalt,False,0
1559,Anna Köhler,True,628
1560,nick quirke,False,0
1561,Robert G. Leigh,False,0
1562,Noriaki Itoh,False,0
1563,Mihaly Horanyi,False,0
1564,Arthur Peeters,False,0
1565,V. M. Kenkre,False,0
1566,Ralph E. Pudritz,False,0
1567,Riccardo Zecchina,False,0
1568,K. T. Ramakrishna Reddy,False,0
1569,Michael Tobar,False,0
1570,Valerio Faraoni,False,0
1571,Richard VE Lovelace,False,0
1572,K S Cheng,False,0
1573,Sarkis Taroian,False,0
1574,Sulabha K Kulkarni,True,308
1575,Henrik Bruus,False,0
1576,"Wolfgang A. Tomé, Ph.D., FAAPM, FASTRO",False,0
1577,Alexei Ivlev,False,0
1578,Jan de Boer,True,732
1579,Donald Umstadter,False,0
1580,Li Yang,True,994
1581,Dr Pawan Singh Rana,False,0
1582,Othmar Marti,False,0
1583,Peter Oppeneer,False,0
1584,Ruth Durrer,False,0
1585,Dr. Muhammad Ajaz Assistant professor of Physics,False,0
1586,Friedrich C. Simmel,False,0
1587,Claudia Draxl,False,0
1588,Eugene Kotomin,False,0
1589,V.P. Gusynin,False,0
1590,Richard Woodard,False,0
1591,Susana Huelga,False,0
1592,Richard Zallen,False,0
1593,Christian Kurtsiefer,False,0
1594,David L. Buckley,False,0
1595,Gilberto Colangelo,False,0
